5607
1139630	1140037	2	1123	1123
1140034	1140759	2	1124	1124
1140910	1141305	2	1125	1125
1141382	1142203	2	1126	1126
1142267	1142614	2	1127	1127
1142689	1143276	2	1128	1128
1143276	1143965	2	1129	1129
1143962	1144912	2	1130	1130
1144929	1145210	2	1131	1131
1145231	1145452	2	1132	1132
1145524	1145736	2	1133	1133
1145807	1146280	2	1134	1134
1146737	1147510	2	1135	1135
1148139	1149092	2	1136	1136
1149089	1150558	2	1137	1137
1150653	1151366	2	1138	1138
1151462	1151665	1	1139	1139
1151836	1152030	1	1140	1140
1152443	1152574	1	1141	1141
1152568	1154088	1	1142	1142
1154078	1155049	1	1143	1143
1155049	1155498	1	1144	1144
1155506	1156069	1	1145	1145
1156066	1156260	1	1146	1146
1156496	1156687	1	1147	1147
1156936	1157088	1	1148	1148
1157129	1157201	1	1149	1149
1157214	1157287	1	1150	1150
1157304	1157377	1	1151	1151
1157471	1158430	1	1152	1152
1158442	1158711	1	1153	1153
1159197	1161134	1	1154	1154
1161271	1161450	1	1155	1155
1161491	1161736	1	1156	1156
1161814	1162029	1	1157	1157
1162034	1162567	1	1158	1158
1162841	1163410	1	1159	1159
1163425	1163559	1	1160	1160
1163571	1163999	1	1161	1161
1164202	1164753	1	1162	1162
1164877	1164990	1	1163	1163
1165046	1165852	1	1164	1164
1165878	1167539	1	1165	1165
1167539	1169683	1	1166	1166
1169841	1170848	1	1167	1167
1170872	1172086	1	1168	1168
1172142	1172531	1	1169	1169
1172581	1173042	1	1170	1170
1173026	1173589	1	1171	1171
1173589	1174239	1	1172	1172
1174236	1176428	1	1173	1173
1176644	1177027	1	1174	1174
1177195	1178886	1	1175	1175
1178937	1180151	1	1176	1176
1180166	1180444	1	1177	1177
1180450	1181067	1	1178	1178
1181158	1181892	1	1179	1179
1182125	1182265	1	1180	1180
1182346	1182723	1	1181	1181
1182817	1183473	1	1182	1182
1183476	1183922	1	1183	1183
1183932	1184183	1	1184	1184
1184194	1185459	1	1185	1185
1185529	1193910	1	1186	1186
1193976	1194092	2	1187	1187
1194915	1195031	1	1188	1188
1195098	1196426	2	1189	1189
1196447	1196941	2	1190	1190
1196952	1197542	2	1191	1191
1197552	1198352	2	1192	1192
1198360	1198746	2	1193	1193
1198758	1199453	2	1194	1194
1199450	1200541	2	1195	1195
1200829	1201467	1	1196	1196
1201507	1205469	2	1197	1197
1205524	1205733	1	1198	1198
1205765	1205902	1	1199	1199
1205910	1207400	1	1200	1200
1207942	1208772	1	1201	1201
1208830	1209957	1	1202	1202
1209963	1211234	1	1203	1203
1211301	1211420	2	1204	1204
1211718	1212641	1	1205	1205
1212691	1213104	2	1206	1206
1213106	1214344	2	1207	1207
1214424	1216442	2	1208	1208
1216451	1218874	2	1209	1209
1219389	1220819	1	1210	1210
1220860	1221726	2	1211	1211
1221723	1222022	2	1212	1212
1222125	1222616	1	1213	1213
1222613	1223599	1	1214	1214
1224147	1225364	1	1215	1215
1225348	1225482	2	1216	1216
1225534	1227063	2	1217	1217
1227035	1227322	2	1218	1218
1227423	1229258	1	1219	1219
1230594	1231157	1	1220	1220
1231312	1233672	1	1221	1221
1233690	1233878	2	1222	1222
1233945	1234877	2	1223	1223
1234879	1235073	2	1224	1224
1235122	1235415	2	1225	1225
1235466	1235870	2	1226	1226
1236108	1236305	2	1227	1227
1236566	1238575	2	1228	1228
1238595	1238777	1	1229	1229
1240109	1240327	1	1230	1230
1241607	1241735	2	1231	1231
1242023	1242142	1	1232	1232
1242096	1242290	2	1233	1233
1242342	1242521	2	1234	1234
1242769	1242882	1	1235	1235
1242887	1243000	2	1236	1236
1243192	1243386	1	1237	1237
1243452	1243649	1	1238	1238
1243759	1243878	1	1239	1239
1244379	1245503	1	1240	1240
1245645	1246910	2	1241	1241
1247525	1248505	2	1242	1242
1248658	1248795	2	1243	1243
1249202	1249318	2	1244	1244
1249428	1249541	1	1245	1245
1249635	1249796	2	1246	1246
1250050	1250163	2	1247	1247
1250641	1252191	1	1248	1248
1252217	1252669	1	1249	1249
1252822	1254096	1	1250	1250
1254089	1256191	1	1251	1251
1256773	1256889	1	1252	1252
1257972	1258442	2	1253	1253
1259113	1259229	2	1254	1254
1259486	1260109	1	1255	1255
1260205	1260438	1	1256	1256
1260491	1260613	2	1257	1257
1260856	1261056	2	1258	1258
1261117	1261236	1	1259	1259
1261413	1261988	1	1260	1260
1262230	1264911	1	1261	1261
1265420	1266517	1	1262	1262
1266637	1266756	1	1263	1263
1266777	1266968	1	1264	1264
1266979	1267272	1	1265	1265
1267273	1267482	1	1266	1266
1267567	1268280	1	1267	1267
1268524	1269822	2	1268	1268
1269888	1270607	2	1269	1269
1270806	1270958	1	1270	1270
1270958	1271896	1	1271	1271
1272014	1272259	2	1272	1272
1272879	1273091	2	1273	1273
1273624	1273809	2	1274	1274
1273884	1274552	2	1275	1275
1274640	1276139	2	1276	1276
1276165	1277802	2	1277	1277
1277802	1278842	2	1278	1278
1278796	1279413	1	1279	1279
1279565	1280203	2	1280	1280
1280226	1280819	2	1281	1281
1281027	1281158	1	1282	1282
1281328	1281795	2	1283	1283
1281813	1283021	2	1284	1284
1283032	1283988	2	1285	1285
1283988	1285067	2	1286	1286
1285069	1285842	2	1287	1287
1285835	1286977	2	1288	1288
1286987	1288045	2	1289	1289
1288111	1288263	2	1290	1290
1288368	1288949	1	1291	1291
1288949	1290106	1	1292	1292
1290129	1290584	1	1293	1293
1290607	1291647	1	1294	1294
1291696	1292274	1	1295	1295
1292343	1292918	1	1296	1296
1293350	1294591	1	1297	1297
1294749	1295174	1	1298	1298
1295986	1296858	1	1299	1299
1297188	1297766	1	1300	1300
1297857	1297973	1	1301	1301
1297945	1299219	1	1302	1302
1299330	1301726	1	1303	1303
1301723	1302628	1	1304	1304
1302625	1303695	1	1305	1305
1303829	1304512	1	1306	1306
1304528	1304938	1	1307	1307
1304935	1305069	2	1308	1308
1305159	1305980	1	1309	1309
1305980	1306225	1	1310	1310
1306319	1306792	1	1311	1311
1306808	1307284	1	1312	1312
1307347	1307568	1	1313	1313
1307749	1307997	1	1314	1314
1308088	1308462	1	1315	1315
1308459	1308950	1	1316	1316
1308962	1309159	1	1317	1317
1309244	1310086	1	1318	1318
1310239	1310323	2	1319	1319
1310423	1310536	2	1320	1320
1310557	1311495	1	1321	1321
1311550	1312287	1	1322	1322
1312311	1312865	1	1323	1323
1312882	1313004	2	1324	1324
1312967	1313458	1	1325	1325
1313522	1314355	2	1326	1326
1314382	1314768	2	1327	1327
1314823	1315212	2	1328	1328
1315217	1315867	2	1329	1329
1315850	1315981	1	1330	1330
1316279	1316518	2	1331	1331
1316594	1317076	1	1332	1332
1317117	1317572	1	1333	1333
1317631	1317963	1	1334	1334
1318239	1318394	1	1335	1335
1318489	1319022	1	1336	1336
1319024	1320445	1	1337	1337
1320453	1321610	2	1338	1338
1321655	1321798	2	1339	1339
1321802	1321933	2	1340	1340
1322163	1323539	1	1341	1341
1323562	1326075	1	1342	1342
1326132	1326257	1	1343	1343
1326248	1326475	1	1344	1344
1326476	1326850	2	1345	1345
1326933	1328159	2	1346	1346
1328331	1329251	2	1347	1347
1329476	1330528	1	1348	1348
1330570	1331145	2	1349	1349
1331149	1331715	2	1350	1350
1331735	1331851	1	1351	1351
1331976	1332089	2	1352	1352
1332137	1333255	2	1353	1353
1333370	1333627	2	1354	1354
1333914	1334159	2	1355	1355
1334233	1335207	2	1356	1356
1335385	1335945	2	1357	1357
1336079	1336726	2	1358	1358
1336790	1337998	2	1359	1359
1338234	1338818	1	1360	1360
1338829	1339476	1	1361	1361
1339478	1340401	1	1362	1362
1340511	1342046	1	1363	1363
1342086	1342502	2	1364	1364
1342507	1342800	2	1365	1365
1342876	1343346	2	1366	1366
1343468	1343584	1	1367	1367
1343690	1344106	1	1368	1368
1344110	1344514	1	1369	1369
1344526	1345221	1	1370	1370
1345246	1346451	1	1371	1371
1346471	1347226	1	1372	1372
1347398	1348180	1	1373	1373
1348233	1348931	1	1374	1374
1348943	1350040	1	1375	1375
1350040	1350981	1	1376	1376
1351047	1352690	1	1377	1377
1352702	1353655	1	1378	1378
1353852	1357037	2	1379	1379
1357179	1357298	1	1380	1380
1357610	1358569	1	1381	1381
1358591	1358716	1	1382	1382
1358681	1359304	2	1383	1383
1359464	1359985	1	1384	1384
1360037	1360210	1	1385	1385
1360321	1361361	1	1386	1386
1361429	1362382	1	1387	1387
1362398	1363327	1	1388	1388
1363340	1364074	1	1389	1389
1364285	1364521	1	1390	1390
1364609	1365850	1	1391	1391
1365970	1366779	1	1392	1392
1366782	1367804	1	1393	1393
1367794	1368435	1	1394	1394
1368432	1369436	1	1395	1395
1369447	1370244	1	1396	1396
1370539	1371972	1	1397	1397
1372032	1374221	2	1398	1398
1374254	1374424	2	1399	1399
1374555	1374914	1	1400	1400
1374917	1375294	1	1401	1401
1375308	1375949	1	1402	1402
1375957	1376754	1	1403	1403
1376765	1377790	1	1404	1404
1377813	1378355	1	1405	1405
1378763	1380067	1	1406	1406
1380277	1380816	1	1407	1407
1380878	1381510	2	1408	1408
1381751	1382008	1	1409	1409
1382091	1383050	2	1410	1410
1383197	1386643	2	1411	1411
1386771	1387844	2	1412	1412
1388106	1389305	1	1413	1413
1389298	1389999	1	1414	1414
1390005	1391243	1	1415	1415
1391272	1392183	1	1416	1416
1392199	1393020	1	1417	1417
1393159	1393869	2	1418	1418
1393944	1394405	2	1419	1419
1394463	1395509	2	1420	1420
1395506	1396300	2	1421	1421
1396297	1397154	2	1422	1422
1397138	1398274	2	1423	1423
1398253	1398468	2	1424	1424
1398524	1399753	1	1425	1425
1399899	1401020	2	1426	1426
1401096	1402556	2	1427	1427
1402556	1403227	2	1428	1428
1403395	1404765	2	1429	1429
1404769	1405410	2	1430	1430
1405446	1406552	2	1431	1431
1406606	1407067	2	1432	1432
1407077	1407700	2	1433	1433
1407902	1409152	1	1434	1434
1410274	1410678	2	1435	1435
1410899	1411630	2	1436	1436
1411835	1413046	2	1437	1437
1414036	1414206	1	1438	1438
1414391	1414567	1	1439	1439
1414938	1416422	1	1440	1440
1416554	1416772	1	1441	1441
1416777	1416905	2	1442	1442
1416889	1417008	1	1443	1443
1417172	1417381	1	1444	1444
1417498	1419819	1	1445	1445
1419876	1420205	2	1446	1446
1420215	1420559	2	1447	1447
1420561	1420734	2	1448	1448
1420981	1421100	1	1449	1449
1421153	1421479	1	1450	1450
1421851	1422117	2	1451	1451
1422121	1422933	2	1452	1452
1422957	1423652	2	1453	1453
1424172	1424540	1	1454	1454
1424660	1425061	2	1455	1455
1425303	1425596	1	1456	1456
1425668	1426327	1	1457	1457
1426296	1426865	1	1458	1458
1427072	1427332	2	1459	1459
1427473	1427775	2	1460	1460
1427872	1427988	2	1461	1461
1428355	1428774	1	1462	1462
1428774	1430042	1	1463	1463
1430088	1430618	2	1464	1464
1430764	1432305	2	1465	1465
1432527	1433246	1	1466	1466
1433298	1434830	2	1467	1467
1435187	1436458	1	1468	1468
1436468	1437538	1	1469	1469
1437662	1437790	1	1470	1470
1437924	1439660	2	1471	1471
1439755	1440669	2	1472	1472
1440769	1441380	1	1473	1473
1441382	1442116	2	1474	1474
1442317	1442571	1	1475	1475
1442821	1443189	1	1476	1476
1443268	1444965	2	1477	1477
1445285	1446703	2	1478	1478
1446714	1447346	2	1479	1479
1447357	1448427	2	1480	1480
1448655	1450574	1	1481	1481
1450674	1453541	2	1482	1482
1453886	1454065	1	1483	1483
1454310	1455401	2	1484	1484
1455518	1456102	2	1485	1485
1456380	1456658	1	1486	1486
1456713	1458392	2	1487	1487
1458517	1459464	2	1488	1488
1459615	1460466	2	1489	1489
1460466	1461089	2	1490	1490
1461303	1462559	1	1491	1491
1462601	1463683	1	1492	1492
1463683	1464516	1	1493	1493
1464513	1464905	1	1494	1494
1464909	1465718	1	1495	1495
1465754	1466608	1	1496	1496
1466757	1466891	2	1497	1497
1467292	1467426	2	1498	1498
1467828	1467962	2	1499	1499
1468340	1469440	2	1500	1500
1469710	1469940	1	1501	1501
1470098	1470793	1	1502	1502
1470837	1471190	2	1503	1503
1471375	1472769	1	1504	1504
1472770	1473420	2	1505	1505
1473413	1475209	2	1506	1506
1475235	1475453	1	1507	1507
1475548	1476939	1	1508	1508
1477455	1481198	1	1509	1509
1481195	1482733	1	1510	1510
1482730	1483440	1	1511	1511
1483440	1484117	1	1512	1512
1484482	1484563	2	1513	1513
1484601	1484682	2	1514	1514
1484842	1485684	2	1515	1515
1485734	1486093	2	1516	1516
1486266	1487210	1	1517	1517
1487302	1488315	1	1518	1518
1488517	1489425	1	1519	1519
1489569	1489982	2	1520	1520
1490588	1491205	1	1521	1521
1491487	1491879	2	1522	1522
1491968	1492081	2	1523	1523
1492033	1492146	2	1524	1524
1492202	1492387	2	1525	1525
1492511	1495186	2	1526	1526
1495663	1496310	1	1527	1527
1496468	1496629	2	1528	1528
1497048	1498679	1	1529	1529
1498765	1499685	1	1530	1530
1499700	1500608	1	1531	1531
1500620	1501633	1	1532	1532
1501630	1502634	1	1533	1533
1502687	1503016	2	1534	1534
1503051	1504511	2	1535	1535
1504882	1506090	2	1536	1536
1506435	1506731	2	1537	1537
1506940	1507674	1	1538	1538
1507714	1508112	2	1539	1539
1508217	1508756	2	1540	1540
1508786	1509529	2	1541	1541
1509886	1510524	1	1542	1542
1510570	1511700	2	1543	1543
1511991	1514462	2	1544	1544
1514555	1514746	2	1545	1545
1514743	1514931	2	1546	1546
1514972	1515130	1	1547	1547
1515558	1515692	1	1548	1548
1515681	1516019	2	1549	1549
1516031	1516264	2	1550	1550
1516480	1516899	2	1551	1551
1516979	1517233	1	1552	1552
1517230	1517655	1	1553	1553
1517753	1518640	1	1554	1554
1518681	1519106	1	1555	1555
1519380	1519946	1	1556	1556
1520381	1520560	2	1557	1557
1520781	1521827	1	1558	1558
1521840	1522214	1	1559	1559
1522211	1523032	1	1560	1560
1523259	1523456	1	1561	1561
1523607	1524656	1	1562	1562
1524706	1524778	1	1563	1563
1524789	1524862	1	1564	1564
1524879	1524952	1	1565	1565
1525455	1525586	1	1566	1566
1525867	1526202	2	1567	1567
1526328	1526477	2	1568	1568
1526463	1528316	1	1569	1569
1528467	1528682	1	1570	1570
1528687	1529493	1	1571	1571
1529536	1530069	1	1572	1572
1530362	1530493	1	1573	1573
1530496	1530612	1	1574	1574
1530667	1531179	1	1575	1575
1531398	1531685	1	1576	1576
1532259	1532543	1	1577	1577
1532590	1532862	1	1578	1578
1532944	1533492	1	1579	1579
1533644	1535392	1	1580	1580
1535376	1535582	1	1581	1581
1535672	1537171	1	1582	1582
1537161	1538666	1	1583	1583
1538703	1539050	1	1584	1584
1539108	1540136	1	1585	1585
1540188	1540556	1	1586	1586
1540549	1540902	1	1587	1587
1540917	1541492	1	1588	1588
1541489	1541884	1	1589	1589
1541892	1542644	1	1590	1590
1542658	1543089	1	1591	1591
1543140	1543529	1	1592	1592
1543510	1546083	1	1593	1593
1546080	1546409	1	1594	1594
1546409	1547107	1	1595	1595
1547256	1547855	1	1596	1596
1547852	1548394	1	1597	1597
1548496	1548627	2	1598	1598
1548681	1548806	1	1599	1599
1548873	1552352	1	1600	1600
1552420	1553019	1	1601	1601
1553668	1554069	2	1602	1602
1554105	1554239	1	1603	1603
1554200	1556005	1	1604	1604
1556005	1556589	1	1605	1605
1557369	1557638	1	1606	1606
1557753	1557923	1	1607	1607
1558412	1558918	2	1608	1608
1558964	1559485	2	1609	1609
1559550	1559729	2	1610	1610
1560110	1560916	2	1611	1611
1560916	1562109	2	1612	1612
1562121	1563479	2	1613	1613
1563483	1565078	2	1614	1614
1565078	1566640	2	1615	1615
1566914	1567795	1	1616	1616
1567756	1568412	1	1617	1617
1568513	1569385	1	1618	1618
1569425	1570015	2	1619	1619
1570012	1570770	2	1620	1620
1570990	1572039	1	1621	1621
1572075	1572326	2	1622	1622
1572304	1572417	1	1623	1623
1572706	1575303	1	1624	1624
1575513	1576487	1	1625	1625
1576817	1576945	1	1626	1626
1576948	1577115	1	1627	1627
1577488	1580163	1	1628	1628
1580227	1580817	2	1629	1629
1580987	1581751	1	1630	1630
1581900	1582208	1	1631	1631
1582215	1583384	1	1632	1632
1583418	1583561	2	1633	1633
1583577	1584314	1	1634	1634
1584311	1584640	1	1635	1635
1584766	1584984	2	1636	1636
1585253	1586002	2	1637	1637
1586092	1586265	2	1638	1638
1586412	1588370	2	1639	1639
1588633	1590567	2	1640	1640
1590635	1591762	2	1641	1641
1591907	1592695	2	1642	1642
1593065	1593415	2	1643	1643
1593486	1594292	2	1644	1644
1594294	1595286	2	1645	1645
1595286	1596176	2	1646	1646
1596163	1597128	2	1647	1647
1597125	1598768	2	1648	1648
1599080	1599325	2	1649	1649
1599459	1600844	2	1650	1650
1601147	1602565	2	1651	1651
1602789	1603541	1	1652	1652
1603568	1604125	1	1653	1653
1604400	1605887	1	1654	1654
1605889	1607169	1	1655	1655
1607207	1608472	1	1656	1656
1608592	1609569	2	1657	1657
1609736	1610404	1	1658	1658
1610458	1610682	1	1659	1659
1610682	1611041	1	1660	1660
1611050	1611271	1	1661	1661
1611346	1611660	1	1662	1662
1611873	1613552	1	1663	1663
1613566	1614858	1	1664	1664
1614879	1615760	1	1665	1665
1615747	1616589	1	1666	1666
1616620	1617672	1	1667	1667
1617690	1618478	1	1668	1668
1618488	1619543	1	1669	1669
1619540	1621807	1	1670	1670
1621804	1622463	1	1671	1671
1622477	1623559	1	1672	1672
1623604	1624509	1	1673	1673
1624620	1625618	2	1674	1674
1625773	1627170	1	1675	1675
1627167	1628228	1	1676	1676
1628376	1629917	1	1677	1677
1629961	1630467	2	1678	1678
1630586	1631551	1	1679	1679
1631526	1632254	2	1680	1680
1632355	1632519	2	1681	1681
1632590	1633510	2	1682	1682
1633648	1634547	1	1683	1683
1634636	1634761	1	1684	1684
1634884	1636497	1	1685	1685
1636548	1637579	2	1686	1686
1637823	1638080	1	1687	1687
1638130	1639080	2	1688	1688
1639232	1639984	2	1689	1689
1640179	1640694	2	1690	1690
1640705	1642111	2	1691	1691
1642268	1643713	2	1692	1692
1643713	1645014	2	1693	1693
1645199	1646107	1	1694	1694
1646437	1647000	1	1695	1695
1647021	1648313	2	1696	1696
1648508	1649491	1	1697	1697
1649969	1651342	1	1698	1698
1651471	1652406	2	1699	1699
1652582	1653016	2	1700	1700
1653157	1654290	2	1701	1701
1654657	1658181	2	1702	1702
1658252	1658368	2	1703	1703
1658455	1658721	1	1704	1704
1658718	1659140	2	1705	1705
1659251	1660240	2	1706	1706
1660448	1663087	1	1707	1707
1663084	1663269	1	1708	1708
1663277	1663603	1	1709	1709
1663775	1664668	2	1710	1710
1664916	1666415	1	1711	1711
1666473	1668746	2	1712	1712
1668811	1668924	2	1713	1713
1668994	1671039	2	1714	1714
1671324	1672253	1	1715	1715
1672265	1672552	1	1716	1716
1672561	1673307	1	1717	1717
1673322	1673819	1	1718	1718
1673827	1674897	1	1719	1719
1674894	1675661	1	1720	1720
1675661	1676449	1	1721	1721
1676451	1677878	1	1722	1722
1677868	1678290	1	1723	1723
1678290	1679495	1	1724	1724
1679522	1680835	1	1725	1725
1680936	1681886	1	1726	1726
1681868	1682458	1	1727	1727
1682688	1683548	1	1728	1728
1683612	1685918	1	1729	1729
1686089	1686694	1	1730	1730
1686694	1687590	1	1731	1731
1687606	1689363	1	1732	1732
1689401	1690669	1	1733	1733
1690720	1691325	2	1734	1734
1691526	1695428	1	1735	1735
1695700	1696500	1	1736	1736
1696697	1698136	1	1737	1737
1698178	1699179	2	1738	1738
1699332	1699898	1	1739	1739
1700143	1700316	1	1740	1740
1700936	1702576	1	1741	1741
1702614	1703678	2	1742	1742
1703754	1705097	1	1743	1743
1705358	1706977	1	1744	1744
1707117	1707341	1	1745	1745
1707404	1707940	1	1746	1746
1707935	1708915	2	1747	1747
1709027	1710031	1	1748	1748
1710028	1710621	1	1749	1749
1710773	1710892	1	1750	1750
1710924	1711592	1	1751	1751
1711889	1712044	2	1752	1752
1712179	1713327	1	1753	1753
1713367	1714542	2	1754	1754
1714634	1715170	1	1755	1755
1715201	1717204	1	1756	1756
1717296	1717466	2	1757	1757
1717583	1717705	2	1758	1758
1717927	1718364	1	1759	1759
1718443	1719849	1	1760	1760
1720094	1721239	1	1761	1761
1721257	1722270	1	1762	1762
1722271	1723212	1	1763	1763
1723202	1723996	1	1764	1764
1724018	1725442	1	1765	1765
1725652	1726461	1	1766	1766
1727078	1727326	1	1767	1767
1727412	1727645	1	1768	1768
1727646	1728095	2	1769	1769
1728092	1728673	2	1770	1770
1728791	1729828	1	1771	1771
1730026	1730691	1	1772	1772
1730727	1732829	2	1773	1773
1733071	1734132	1	1774	1774
1734245	1735744	2	1775	1775
1735814	1735963	1	1776	1776
1736011	1736628	1	1777	1777
1736704	1736916	1	1778	1778
1737736	1739844	1	1779	1779
1739912	1744153	1	1780	1780
1744165	1744614	1	1781	1781
1744968	1745666	1	1782	1782
1745699	1745926	1	1783	1783
1745930	1746499	2	1784	1784
1746672	1747517	1	1785	1785
1747613	1748506	2	1786	1786
1748585	1749265	2	1787	1787
1749262	1749957	2	1788	1788
1749957	1751501	2	1789	1789
1751498	1755238	2	1790	1790
1755320	1756708	2	1791	1791
1757032	1758363	2	1792	1792
1758387	1758677	2	1793	1793
1758936	1759760	2	1794	1794
1760049	1763096	1	1795	1795
1763109	1763993	1	1796	1796
1763986	1764639	1	1797	1797
1764690	1764974	2	1798	1798
1765121	1766131	2	1799	1799
1766265	1767989	2	1800	1800
1768119	1768256	2	1801	1801
1768358	1768573	2	1802	1802
1768919	1769350	1	1803	1803
1769406	1770332	2	1804	1804
1770325	1771311	2	1805	1805
1771308	1772204	2	1806	1806
1772201	1773223	2	1807	1807
1773225	1774685	2	1808	1808
1774789	1775370	2	1809	1809
1775628	1778051	2	1810	1810
1778052	1779434	2	1811	1811
1779806	1780960	2	1812	1812
1781256	1782791	2	1813	1813
1782947	1784347	2	1814	1814
1784466	1784579	2	1815	1815
1784709	1787492	2	1816	1816
1787549	1789921	2	1817	1817
1789959	1791644	2	1818	1818
1791538	1791657	1	1819	1819
1791935	1793092	2	1820	1820
1793144	1794763	2	1821	1821
1795228	1795989	2	1822	1822
1796064	1796261	2	1823	1823
1796509	1798788	2	1824	1824
1799122	1800036	2	1825	1825
1800095	1800598	2	1826	1826
1800611	1801141	2	1827	1827
1801155	1803770	2	1828	1828
1803848	1804558	2	1829	1829
1804892	1805455	2	1830	1830
1806408	1807709	2	1831	1831
1807730	1807996	2	1832	1832
1808205	1809605	2	1833	1833
1809649	1813488	2	1834	1834
1814157	1815749	2	1835	1835
1815828	1816781	2	1836	1836
1817030	1818565	1	1837	1837
1818559	1819587	1	1838	1838
1819587	1820579	1	1839	1839
1820591	1821613	1	1840	1840
1821640	1822515	1	1841	1841
1822539	1822829	1	1842	1842
1822886	1823644	1	1843	1843
1823648	1824562	2	1844	1844
1824769	1826220	2	1845	1845
1826447	1827865	2	1846	1846
1828004	1828363	2	1847	1847
1828363	1829289	2	1848	1848
1829353	1830741	2	1849	1849
1830842	1831723	1	1850	1850
1832208	1832693	1	1851	1851
1832666	1832914	1	1852	1852
1832868	1832987	2	1853	1853
1833064	1834254	1	1854	1854
1834279	1834944	2	1855	1855
1835156	1835590	1	1856	1856
1835610	1835993	1	1857	1857
1836025	1836243	1	1858	1858
1836300	1837739	2	1859	1859
1837764	1839437	2	1860	1860
1839493	1839804	2	1861	1861
1839832	1841154	2	1862	1862
1841269	1841580	2	1863	1863
1841616	1841732	2	1864	1864
1841779	1842477	1	1865	1865
1842522	1843421	2	1866	1866
1843616	1844803	1	1867	1867
1845245	1846135	2	1868	1868
1846390	1846782	2	1869	1869
1847058	1847576	1	1870	1870
1847621	1849666	2	1871	1871
1849803	1850549	1	1872	1872
1850638	1851324	1	1873	1873
1851502	1851705	1	1874	1874
1851741	1853201	2	1875	1875
1853290	1854618	2	1876	1876
1854715	1855734	2	1877	1877
1855746	1856960	2	1878	1878
1857166	1857492	2	1879	1879
1857627	1857968	1	1880	1880
1858003	1858563	1	1881	1881
1858566	1859189	2	1882	1882
1859384	1859689	1	1883	1883
1859888	1862314	1	1884	1884
1862402	1864798	1	1885	1885
1864809	1864922	1	1886	1886
1865330	1865965	1	1887	1887
1865992	1866114	2	1888	1888
1866502	1867338	1	1889	1889
1867340	1867855	1	1890	1890
1867852	1868355	1	1891	1891
1868357	1868632	2	1892	1892
1868756	1877107	2	1893	1893
1877176	1878441	2	1894	1894
1878452	1878703	2	1895	1895
1878713	1879159	2	1896	1896
1879162	1879818	2	1897	1897
1879910	1880287	2	1898	1898
1880368	1880508	2	1899	1899
1880743	1881480	2	1900	1900
1881560	1882177	2	1901	1901
1882183	1882461	2	1902	1902
1882476	1883744	2	1903	1903
1883741	1885366	2	1904	1904
1885530	1885658	1	1905	1905
1886575	1888482	2	1906	1906
1888479	1889129	2	1907	1907
1889129	1889692	2	1908	1908
1889676	1890137	2	1909	1909
1890188	1890577	2	1910	1910
1890632	1891846	2	1911	1911
1891869	1892876	2	1912	1912
1893034	1895178	2	1913	1913
1895178	1896839	2	1914	1914
1896865	1897680	2	1915	1915
1898322	1898441	2	1916	1916
1898945	1899403	2	1917	1917
1899405	1899518	2	1918	1918
1899739	1900272	2	1919	1919
1900277	1900492	2	1920	1920
1900569	1900814	2	1921	1921
1900840	1901022	2	1922	1922
1901161	1903071	2	1923	1923
1903837	1904271	2	1924	1924
1904264	1904458	2	1925	1925
1904458	1904820	2	1926	1926
1904817	1905110	2	1927	1927
1905319	1905729	2	1928	1928
1905784	1906455	2	1929	1929
1906800	1907054	1	1930	1930
1907530	1908015	2	1931	1931
1908034	1908153	2	1932	1932
1908824	1908973	2	1933	1933
1909044	1909628	2	1934	1934
1909685	1909909	2	1935	1935
1910096	1910866	2	1936	1936
1910892	1911632	2	1937	1937
1911639	1912640	2	1938	1938
1912742	1912960	2	1939	1939
1912975	1913271	2	1940	1940
1913410	1913610	2	1941	1941
1913711	1914424	1	1942	1942
1914840	1915013	1	1943	1943
1915001	1915777	1	1944	1944
1915919	1916044	2	1945	1945
1916272	1916655	1	1946	1946
1916659	1917372	1	1947	1947
1917404	1917763	1	1948	1948
1917732	1917941	2	1949	1949
1918398	1918619	1	1950	1950
1918703	1919089	1	1951	1951
1919197	1921269	1	1952	1952
1921266	1921562	1	1953	1953
1921568	1922353	1	1954	1954
1922350	1923030	1	1955	1955
1923078	1923329	1	1956	1956
1923591	1924754	1	1957	1957
1924795	1925346	1	1958	1958
1925348	1926202	1	1959	1959
1926245	1926859	1	1960	1960
1927054	1928247	1	1961	1961
1928263	1928958	2	1962	1962
1929083	1930303	2	1963	1963
1930438	1931331	2	1964	1964
1931438	1932691	1	1965	1965
1933088	1933423	1	1966	1966
1933699	1934520	1	1967	1967
1934559	1934888	2	1968	1968
1934875	1935240	2	1969	1969
1935652	1936686	1	1970	1970
1936711	1938099	2	1971	1971
1938110	1939696	2	1972	1972
1940166	1941110	1	1973	1973
1941296	1942678	1	1974	1974
1942715	1943437	1	1975	1975
1943434	1943769	2	1976	1976
1943898	1944617	1	1977	1977
1944621	1945922	1	1978	1978
1945998	1946927	1	1979	1979
1946924	1948327	2	1980	1980
1948470	1950116	2	1981	1981
1950315	1951490	1	1982	1982
1951591	1953099	1	1983	1983
1953144	1954391	2	1984	1984
1954448	1955821	2	1985	1985
1955818	1957629	2	1986	1986
1958018	1958608	2	1987	1987
1958837	1959604	2	1988	1988
1959716	1960744	2	1989	1989
1960919	1962511	1	1990	1990
1962521	1963693	1	1991	1991
1963797	1964798	1	1992	1992
1964833	1965873	2	1993	1993
1966514	1966729	1	1994	1994
1966815	1967255	1	1995	1995
1967332	1967913	1	1996	1996
