feature_id baseMean log2FoldChange lfcSE stat pvalue padj
FBgn0030305 519.449515227472 0.485109069245226 0.130359223480401 3.72132524491572 0.000198179990911213 0.00289965058374187
FBgn0035113 104.64168766357 0.769578765749474 0.207427324386285 3.71011277336014 0.000207166943587905 0.00302597849118007
FBgn0038261 29.1342891179027 1.40926633254098 0.380261237479823 3.70604782617571 0.000210518563215326 0.00306449263329068
FBgn0053508 57.9463985699893 0.999591542793272 0.269702908871558 3.7062690460981 0.00021033486099 0.00306449263329068
FBgn0029147 995.816702957071 0.528082706824207 0.142535363365841 3.70492412797795 0.000211454017165845 0.00307289278505077
FBgn0030576 279.451136414672 -0.548104404489546 0.148015432291884 -3.70302201603339 0.000213046385463411 0.00309079476981944
FBgn0034221 140.867524787773 -0.90430474989096 0.244312933753007 -3.70141987982177 0.000214396356560537 0.00310512561005075
FBgn0036821 416.309296705106 -1.74903445308743 0.472712535215822 -3.69999592308017 0.000215602930571119 0.00311733478367078
FBgn0035932 27.3932665883248 1.50043091109634 0.405753816952675 3.69788489573553 0.000217403424311016 0.00313807569030749
FBgn0034376 695.129239389882 -0.515065000993174 0.139353679217443 -3.69609904729879 0.000218937586471097 0.00315490901916502
FBgn0036181 89.4526680649813 -1.01277204355106 0.27415841426389 -3.69411256725544 0.000220656043468204 0.00317433710855097
FBgn0033033 1786.56365004334 -0.365151900134959 0.0988902544485885 -3.69249631494068 0.000222063559594195 0.00318923443879503
FBgn0027375 985.783759915774 -0.475651404768434 0.128840878052215 -3.6917740080572 0.000222695302976164 0.00319295907645088
FBgn0046687 1737.28798683734 -0.562529012152903 0.152447245726362 -3.68999131124104 0.000224261711566873 0.0032100499415265
FBgn0032140 2149.28564234778 0.412346481670043 0.111762345195702 3.68949381786862 0.000224700688204678 0.00321097283444485
FBgn0037717 512.8216274432 0.432181299558818 0.117329730124096 3.68347646501628 0.000230074535041099 0.00328229461471278
FBgn0035850 1298.97732365746 -0.380099519072044 0.103241561839692 -3.68165215925582 0.000231727424958765 0.00330038362391438
FBgn0003886 414.334609940685 0.684595141728765 0.185976354849435 3.68108699776919 0.00023224173928797 0.0033022233377364
FBgn0003366 17.7120740521515 -1.89344223720146 0.514623705976776 -3.67927519702505 0.000233897764737916 0.00332000335269176
FBgn0003557 2647.52301290374 -0.348121111240334 0.0946271003760349 -3.67887328108913 0.00023426662332383 0.00332000335269176
FBgn0250757 81.916206900996 0.905245632467471 0.246471768006643 3.67281672780905 0.000239891537405953 0.00339410897973373
FBgn0030974 1454.63922315317 -0.358580441035702 0.0977711494480821 -3.66754858728661 0.000244887027054704 0.00345339041112998
FBgn0035496 243.956491213598 -0.615484525182366 0.167811953092136 -3.66770372337206 0.000244738535834456 0.00345339041112998
FBgn0041183 162.119198518705 -0.648497909521135 0.176943087076465 -3.66500845122528 0.000247330415609559 0.00348211984143901
FBgn0053138 1583.03803672408 0.404068707798571 0.110266715464009 3.66446670782043 0.000247854475399899 0.00348377749521104
FBgn0005636 402.527246340189 -0.668534377961049 0.182583658819002 -3.66152361216388 0.000250719748328498 0.00351828334233804
FBgn0032498 57.3565674133406 1.06635639539639 0.29144170875486 3.65890112280854 0.00025329903839649 0.0035486698614567
FBgn0035132 1034.67268319285 -0.391599830153904 0.107072101929579 -3.65734699419142 0.000254839287828973 0.00356442423139578
FBgn0032421 180.509952628856 0.709560887693513 0.194135017174115 3.65498660685786 0.000257195404276955 0.00359152018936582
FBgn0038745 1477.28801130643 -0.360846852973851 0.0988178847385208 -3.65163506513702 0.000260575993862716 0.00363281068516898
FBgn0039178 13.9248858729795 2.17444804867604 0.595722425269756 3.65010272643572 0.00026213545200575 0.00364861909983327
FBgn0020764 820.165515573983 -0.429053649187371 0.117607301485608 -3.64818887745567 0.000264095462154578 0.00366994245139927
FBgn0039876 277.607225777376 0.538528086086474 0.147848682487481 3.64242735901331 0.000270079205457499 0.00374702120969676
FBgn0038780 1960.54462126494 -0.520192631704424 0.142862294685122 -3.64121710946169 0.000271352180432621 0.00375860031507156
FBgn0053967 3283.36918542239 -0.467022538410126 0.128550499489837 -3.63298890524379 0.000280157068862113 0.00387430114261896
FBgn0036770 1695.96866260236 -0.399691588326726 0.110107992143257 -3.62999615692477 0.000283425439577187 0.00391318795319614
FBgn0035903 104.324495848831 -0.770054400139499 0.212210026482555 -3.62873711908613 0.000284811078629598 0.00392599708709031
FBgn0000928 677.617319236748 0.445955447298738 0.122934533545014 3.62758481639696 0.000286084810247712 0.0039372249808409
FBgn0000535 177.570397557396 -0.745176678803439 0.205517421018222 -3.62585650944583 0.000288005254122011 0.00395730296288802
FBgn0035608 3529.54827586911 0.423324720497147 0.116823151387264 3.62363722832509 0.000290488967598104 0.00398504385309783
FBgn0086708 242.037378523588 -0.582895812444127 0.161154464623848 -3.61700070677327 0.000298036490325725 0.00408205250487662
FBgn0039644 1048.44829069538 0.415829145497075 0.115007128740931 3.61568148035227 0.00029955852626109 0.0040963553495416
FBgn0033205 1543.40614072012 0.361688942362606 0.100106702025804 3.61303424289588 0.000302634718973013 0.00413183133833537
FBgn0039756 1726.63887641322 0.366198818783695 0.101425933712201 3.61050478295615 0.000305601665882638 0.00416570537881993
FBgn0034970 1253.3881968059 -0.367133552230538 0.101736533097919 -3.60866977722919 0.000307771071129514 0.00418197965747141
FBgn0250837 2216.8118466991 0.399942825470303 0.110819875772082 3.60894489985574 0.000307444895598907 0.00418197965747141
FBgn0040009 473.129949461067 -0.545539290181333 0.151298481472765 -3.60571556879462 0.000311293953627335 0.00422315563038096
FBgn0030343 1601.69805056456 0.434659999707655 0.120842356096556 3.59691761852401 0.000322010411686253 0.00436163865686878
FBgn0029861 664.608653780604 0.408461922676098 0.113721898814942 3.59176136639067 0.000328450542944662 0.00443485819717721
FBgn0250785 1289.70065353387 0.391301467811008 0.108940146322252 3.59189409066436 0.000328283270386714 0.00443485819717721
FBgn0028373 42.0609200090626 1.26355667155261 0.351843596916678 3.59124532214194 0.000329101672373314 0.00443666311152326
FBgn0035644 396.134252585183 -0.499887674617989 0.139229146998226 -3.59039529721716 0.000330176843062433 0.00443720415739389
FBgn0036279 921.638892499178 -0.445242455270641 0.124000611341746 -3.59064725933933 0.000329857801558634 0.00443720415739389
FBgn0016693 6224.39578394011 -0.342561712861086 0.095536071447313 -3.58567929025641 0.000336201928006918 0.00451110380396137
FBgn0003117 5696.5886346413 -0.39658915756605 0.110629535662154 -3.58483975542637 0.000337285230280908 0.00451856806941954
FBgn0033269 2052.95604275729 -0.357755286512955 0.099813095927884 -3.58425197803139 0.000338045617542185 0.00452168974228813
FBgn0003279 63292.1392614059 -0.336042455200642 0.093773088016858 -3.58357032179883 0.000338929461088651 0.00452645046631478
FBgn0032482 3632.93709270221 -0.336510368614067 0.093968954299406 -3.58108027404317 0.000342176493914248 0.0045627080230494
FBgn0051477 43.2700083831999 1.14045598866967 0.318526407310914 3.58041268319858 0.000343051969225363 0.00456727885735755
FBgn0038608 396.615721775567 -0.4862841286639 0.135890411886803 -3.57850213206341 0.000345569050005057 0.00459365741820676
FBgn0003053 122.58717836715 0.889592731751536 0.248894650791738 3.5741737675829 0.000351335555806628 0.00466308212923533
FBgn0031988 1870.19512885677 -0.363308092440122 0.101810519737713 -3.56847301610961 0.000359067825662446 0.00475661077691076
FBgn0038088 221.964440101689 -0.568335537608348 0.159279559452023 -3.56816367124332 0.000359491927156306 0.00475661077691076
FBgn0031769 1279.27626321672 0.348587436291755 0.0977093115301376 3.56759689361066 0.000360270175960683 0.00475956315668243
FBgn0036290 1172.69835689225 0.408625725528556 0.114640928086291 3.56439652356076 0.000364694285868031 0.00481059816466538
FBgn0031126 355.198126074701 -0.466617040438242 0.1311946470516 -3.55667743253821 0.000375574846244486 0.00494651110860249
FBgn0036196 164.528783835237 -0.645330882792146 0.181512291640912 -3.55530127991999 0.000377546211532259 0.00496484849337053
FBgn0004387 2181.69693430507 -0.347761393235858 0.097831829053327 -3.55468559262341 0.000378431323490423 0.00496886702543168
FBgn0050359 45.7477496998988 1.1056395044109 0.311165457006382 3.55322057611369 0.000380545235397399 0.00498898294846682
FBgn0033292 82.5713740171726 -0.901000927470307 0.253605756068294 -3.55276213536602 0.00038120899583238 0.0049900548553692
FBgn0035285 711.118873509481 0.406700632998486 0.114500780917438 3.55194636874783 0.000382392792644573 0.00499372742252342
FBgn0043362 1311.1566922628 -0.356420734473575 0.10035027475714 -3.5517664035914 0.000382654410613237 0.00499372742252342
FBgn0015903 643.249460476441 -0.43320278722495 0.122193414633531 -3.54522204428253 0.000392282477700699 0.00511159568967445
FBgn0002773 41.1047663249845 -1.20519017272976 0.340164915834539 -3.54295847875147 0.000395664993466969 0.00514472938505048
FBgn0003888 6840.47392038763 0.409190701965888 0.115501898985585 3.54271839302796 0.000396025355042374 0.00514472938505048
FBgn0033924 392.143777555136 0.502392331260853 0.141829123968761 3.54223672263186 0.00039674925302083 0.00514633599909319
FBgn0038107 1280.57248764877 0.403922036222029 0.114292873246433 3.53409643793897 0.000409171755053112 0.00529945412058214
FBgn0034390 786.343412475935 0.379699877754245 0.107477509431385 3.53283100588269 0.000411135189808901 0.00531685236413502
FBgn0054056 74.3553280119126 -0.865270314813707 0.2449951982811 -3.53178478959788 0.000412765132776604 0.00532989194040151
FBgn0014163 3785.61594492764 0.596350514466028 0.168945629458155 3.52983688526688 0.000415815943135985 0.00536121187435779
FBgn0025687 4872.34640096207 -0.401782427755966 0.113915895951224 -3.52700932912821 0.000420281954563543 0.00541065687451625
FBgn0023129 360.483200236734 -0.47410063183309 0.134506478464543 -3.52474198451389 0.000423895452189393 0.00544083773513751
FBgn0028394 149.934795061158 -0.66815316738756 0.189555494364991 -3.52484199746289 0.000423735450510407 0.00544083773513751
FBgn0027621 804.04572204685 -0.411338783191976 0.116768561078615 -3.52268435435323 0.000427199814815296 0.00547505412888841
FBgn0025740 841.474495142861 -0.503001418548472 0.142865703917316 -3.52079893743838 0.000430248719713805 0.00549769377470368
FBgn0035539 20.4818430733033 1.76271947770401 0.500627866544725 3.52101749722822 0.000429894248823996 0.00549769377470368
FBgn0010246 7001.35878708729 -0.394249845266376 0.112051759120309 -3.51846189976431 0.000434056138791774 0.00553809127083433
FBgn0010768 339.848911124026 -0.483646891081928 0.137511675068215 -3.51713329680558 0.000436234652316668 0.00555761650663167
FBgn0001967 14.3462419633866 -1.98134123874794 0.563473748342228 -3.51629733341999 0.000437610610693364 0.00556687444522982
FBgn0031968 73.9272504901466 0.83505311042983 0.237576223922126 3.51488501940139 0.000439944424409873 0.00558827184428186
FBgn0035076 30.8126152894526 1.31145344596291 0.373674420230426 3.50961525585349 0.000448755522049667 0.00569176012729858
FBgn0037445 1256.27202935615 -0.439236414133595 0.125171374999442 -3.5090803639055 0.000449659014537975 0.00569479525945139
FBgn0035766 1666.67825484417 -0.349164238273545 0.0995560676819946 -3.50721203039937 0.000452828177683019 0.00572647314963747
FBgn0051955 409.975321795764 -0.479079774524199 0.136720285513083 -3.50408699576886 0.000458175653452467 0.00578556414241746
FBgn0031070 783.095264281204 0.477317718317808 0.136392701033503 3.49958402979763 0.000465984706805895 0.00587551893552022
FBgn0026576 784.840133426504 -0.387378751385679 0.110942742478269 -3.4916997969611 0.000479957354933834 0.00604281110308765
FBgn0035148 993.849174853513 0.366545725789862 0.104994441252612 3.49109649441315 0.00048104248203058 0.00604759272863665
FBgn0033483 4877.00816606483 -0.295526025923551 0.0846751780037348 -3.49011402031557 0.000482814502751115 0.00606098323072923
FBgn0037718 2622.99100006592 -0.328810240353861 0.0944213041815907 -3.48237342413207 0.000496990112120839 0.00622981465105858
FBgn0003654 543.583976704472 -0.397062668617118 0.114269571117698 -3.47478917382252 0.000511254989280771 0.00639927047896837
FBgn0260936 2652.94339816304 -0.335567302305982 0.0966278435504861 -3.47278061866975 0.000515096211753097 0.00643795177780037
FBgn0024177 458.961087599971 0.571295798667969 0.164529137271315 3.47230775133695 0.000516004441470914 0.00643991569311735
FBgn0034219 784.130602034301 -0.583341820089674 0.168416435751725 -3.46368700587881 0.000532826091074207 0.00664019026870676
FBgn0040308 728.349876805549 0.411105180557922 0.118926464775175 3.45680148934973 0.000546627361231844 0.00680229752569206
FBgn0034029 473.373754663924 0.454770504896618 0.131631786319395 3.45486844486901 0.000550561390584914 0.00684132371431167
FBgn0014033 6494.74694881488 -0.45250670195441 0.131022845692119 -3.45364733580679 0.000553060102417813 0.00686242737790207
FBgn0016926 918.224596269942 -0.411553016926795 0.119367648279432 -3.44777687136279 0.000565220764589806 0.00700318328842919
FBgn0032699 1656.84979961823 0.356465314496141 0.10343197522972 3.44637442826012 0.000568162546058254 0.00702947427114498
FBgn0053193 335.699866668261 0.467295487270759 0.13563820233569 3.4451613131399 0.000570718685307876 0.00705092508332813
FBgn0031914 415.394985633637 -0.47836627986721 0.1388884582744 -3.44424789367385 0.000572650402482044 0.00706461086457704
FBgn0039006 627.067497998544 0.397642332518525 0.115634436106605 3.43878818375466 0.000584324235575307 0.00719827010894063
FBgn0025574 407.259920110774 0.490107990010355 0.142579478836853 3.43743709830195 0.000587247099090337 0.00721669715851757
FBgn0030077 383.653523418903 -0.463649396644721 0.134886930904602 -3.43731889765238 0.000587503454239009 0.00721669715851757
FBgn0004584 1835.37908573695 0.399032715858774 0.116112633806195 3.43660033175032 0.000589064132651428 0.00722551627089176
FBgn0030090 158.358817540527 -0.703922899535102 0.204909343854183 -3.43528941284409 0.000591921310763892 0.00725019045498515
FBgn0000139 647.185703924521 -0.396337555546325 0.115464209905927 -3.4325576372907 0.000597916777727359 0.00731317896181794
FBgn0034365 373.599210372462 -0.459144893759037 0.133781424393759 -3.43205266231607 0.000599031224723273 0.00731637282162014
FBgn0030634 8.035542593361 -3.20131927266444 0.932899486356506 -3.43158005710495 0.000600075984912864 0.00731870767374523
FBgn0029970 133.8942740465 0.637301935545886 0.185892374901226 3.42833823003507 0.000607288342296432 0.00739615091882046
FBgn0063491 1071.9051056224 0.42590796228555 0.124360536500716 3.42478389262253 0.000615288633095972 0.00748295707824803
FBgn0034753 7775.27112640978 0.326630507763893 0.0955168925673175 3.41960986150899 0.000627110042440504 0.00761592281003524
FBgn0031170 938.753454212135 -0.388566506890995 0.113766342203709 -3.41547859730983 0.000636700328358668 0.00772145490148121
FBgn0038465 6088.84995677385 -0.347815467531833 0.101973322493058 -3.41084765140914 0.000647612658234802 0.00783163742130492
FBgn0053329 602.559433381411 -0.556062557414274 0.16302248240751 -3.41095626322432 0.000647354746336471 0.00783163742130492
FBgn0051216 1408.46387395759 0.343285566911709 0.100686631046556 3.40944535876842 0.00065095116523751 0.00786092294471325
FBgn0035789 13.6150910959808 -2.59322254720705 0.761661485358249 -3.40469171286418 0.000662387868783929 0.00797656402661996
FBgn0039735 1308.44418754837 0.386881643561407 0.113625811062807 3.40487464901399 0.000661944311538316 0.00797656402661996
FBgn0039580 2435.6567175729 -0.396484539898944 0.116472441803035 -3.40410601650674 0.000663809840552276 0.00798247625932008
FBgn0041627 517.38435687763 0.416770486610619 0.122560882041164 3.40051800925062 0.000672583053090627 0.00807664859551686
FBgn0035083 2342.87205278952 -0.378426748095602 0.111318247051804 -3.39950329903681 0.000675083654391558 0.00809533881503947
FBgn0037901 553.315377614368 0.389650630048912 0.114656680818096 3.39841191345051 0.00067778285623192 0.00811635504096715
FBgn0004865 52.675188323567 -0.956716444485852 0.281772127327869 -3.39535515296948 0.000685396294272047 0.00819607786204815
FBgn0036764 3653.04812438191 0.397521993142073 0.117130705736405 3.39383247665791 0.000689218397586803 0.00823030437452541
FBgn0036257 1083.91609182877 -0.34105744589952 0.100603610892306 -3.39011137745956 0.000698642328712128 0.00833123689343225
FBgn0038391 432.361177134377 -0.513227549110281 0.151442584144559 -3.38892493157923 0.000701672169474929 0.00835574608483061
FBgn0025683 4410.43054356247 -0.287818740415334 0.0849726781468404 -3.38719158548771 0.000706120592041605 0.00839705680466674
FBgn0025865 4999.40052384478 0.303691233445834 0.0897408264904353 3.3840922278357 0.000714140102940986 0.00848066100085321
FBgn0002567 48.7667306823336 0.961781644160505 0.284759990623071 3.3775167714259 0.000731434925368853 0.00867402911495512
FBgn0033458 41.1104671066625 1.14274751323347 0.338970929092299 3.37122571629827 0.000748345162936654 0.00886230860085479
FBgn0037539 560.68882939508 -0.420475581047261 0.124868642983569 -3.36734324167028 0.000758961607989733 0.00897563700262616
FBgn0039759 14.2508316554665 1.90613328281829 0.566385016271035 3.36543734042947 0.000764224226314949 0.00902542495375258
FBgn0033032 300.87461691817 0.472826481509229 0.14061213347775 3.36262931096231 0.000772039579747398 0.00910518205880907
FBgn0032698 404.521907745544 -0.466925486916071 0.138919674658902 -3.36111848852613 0.000776275162868421 0.00914255940444209
FBgn0011754 671.972411447569 0.428623638804279 0.127610761762369 3.35883614269494 0.000782714632402772 0.00919314418934434
FBgn0063494 1669.21938180715 0.378410198304451 0.112658492830168 3.35891408448808 0.000782493910131334 0.00919314418934434
FBgn0051125 27.1196387196084 1.28231211722424 0.38231150271563 3.35410289283932 0.000796227491221126 0.0093263039750409
FBgn0086674 1642.09410563004 -0.323410648809083 0.0964123977514125 -3.35445084192344 0.000795226812784467 0.0093263039750409
FBgn0033857 17.5401051662992 1.80148407436349 0.538162169938841 3.34747437667017 0.000815515264505942 0.00953919219355245
FBgn0027657 397.967518253946 -0.448066010419935 0.134086420432504 -3.34162109014971 0.000832906771765368 0.00972934967454532
FBgn0038347 3041.65186916717 0.288655550456561 0.0865085570236142 3.3367283005052 0.000847707743673409 0.00988877033232083
FBgn0039094 15.627548563531 -1.77910572214988 0.53390829121288 -3.33223093072461 0.000861527345869193 0.0100363253579925
FBgn0041191 765.416683889847 -0.370472440025249 0.111219000414648 -3.33101752977502 0.000865291531956649 0.0100664987720438
FBgn0085434 515.703655327596 -0.432917014367449 0.129983097511793 -3.33056391680596 0.00086670263211757 0.0100692525308618
FBgn0037884 880.336576296738 -0.436461142634321 0.131062441802317 -3.33017710209185 0.000867907621371056 0.0100696075042428
FBgn0019957 1168.21408832017 -0.395611493076609 0.118928893919296 -3.32645398472357 0.000879585413018011 0.0101913045016438
FBgn0039208 4469.70697960671 -0.318429154709695 0.0958191531458469 -3.32323073472599 0.000889812809885203 0.0102958907313842
FBgn0032785 212.130528186776 -0.539102773290647 0.16248848098529 -3.31779071366573 0.00090732440932229 0.0104843658834627
FBgn0243512 2040.72047159578 -0.411800686212144 0.124152760523125 -3.31688707103248 0.000910264011590978 0.0105041771674038
FBgn0033224 1482.88703335964 -0.347456044885613 0.104848982706746 -3.31387139785056 0.000920138169787627 0.0105896170037035
FBgn0038118 502.908795213109 -0.412378447948659 0.124437855681677 -3.3139308427458 0.000919942575341494 0.0105896170037035
FBgn0034644 1518.39666393633 -0.352745705013392 0.106550972922162 -3.31058173697843 0.000931022568862434 0.0107005194442715
FBgn0029893 2181.30798832992 -0.355552834877839 0.107483226833657 -3.30798437441871 0.000939700525428654 0.0107857996051209
FBgn0034603 581.235047135329 0.453624491762142 0.137175824592018 3.30688365177532 0.000943400668420095 0.0108137932233073
FBgn0040477 155.103238253012 -0.605405762939026 0.183166607702084 -3.30521906003578 0.00094902193596755 0.0108637037102614
FBgn0035295 533.423987208344 0.3851718726729 0.116558143331248 3.30454708409585 0.000951299952927797 0.0108752610618706
FBgn0031035 28231.1294879535 -0.315058602694578 0.095355927168732 -3.30402746896984 0.000953064933973324 0.0108809304179591
FBgn0083983 89.916010583377 0.79207201704737 0.239832669658847 3.30260267783394 0.000957920107093993 0.0109134643817579
FBgn0086757 609.26554653121 -0.392416191538005 0.118825973849873 -3.30244456514019 0.00095846030784508 0.0109134643817579
FBgn0085459 194.509553212411 0.547079035355777 0.165808285392686 3.2994674184111 0.000968684714993913 0.0110152556317743
FBgn0035347 594.337124258047 -0.397681843648021 0.120564468224008 -3.29849954556371 0.000972030374207738 0.0110386601701419
FBgn0030361 132.185874818858 0.634057844199847 0.192299414812717 3.29724271297114 0.000976390854998224 0.011073512157083
FBgn0033356 866.05744637013 -0.411733791409486 0.124896776679073 -3.29659261317409 0.000978653425750093 0.0110845105315473
FBgn0050273 128.630198255328 -0.686039686368363 0.208225446987373 -3.29469666793399 0.000985279722751562 0.0111448395024695
FBgn0037213 521.101103283589 0.452219441978278 0.137274394799651 3.29427379838958 0.000986763299613823 0.0111469150604597
FBgn0037852 734.395638390497 0.385485185421895 0.117241863510771 3.28794829661234 0.00100920371782149 0.0113854114165808
FBgn0023169 843.044637154568 -0.357513335529492 0.108838797916014 -3.28479680385085 0.00102055944195371 0.0114983924511315
FBgn0004606 13464.6171678731 -0.395843948128096 0.12066845493353 -3.28042609268631 0.00103650417376774 0.0116526862703464
FBgn0086357 4878.61698040565 0.358110799373809 0.109170178553761 3.28029874199992 0.00103697219783931 0.0116526862703464
FBgn0034139 28.9000637902582 1.21063448181248 0.369240687006728 3.2787136532178 0.00104281391575497 0.011702992818957
FBgn0036893 169.343091772739 0.548573926852284 0.167401059900737 3.27700390414236 0.00104914918710911 0.0117586995166974
FBgn0004870 93.250251950955 0.743826427455028 0.227094864444334 3.27539959688237 0.00105512612312564 0.0117791747155397
FBgn0024891 1499.55261347502 0.34181914987255 0.104370995087791 3.27503967539094 0.00105647135015745 0.0117791747155397
FBgn0032026 2579.26289762515 0.333521646655222 0.101834734689089 3.27512658302193 0.00105614638270869 0.0117791747155397
FBgn0038020 982.025776680518 0.431516954288601 0.131722413814604 3.27595692936475 0.00105304618798744 0.0117791747155397
FBgn0037760 1799.23022276544 -0.350955602207948 0.107189805657036 -3.27415093307347 0.00105979987461843 0.0118009404220499
FBgn0034523 285.180499996015 0.489805829878529 0.149770909283478 3.27036693722313 0.0010740806035787 0.0119444450001086
FBgn0003862 3788.02957922718 -0.442190181441988 0.135286586305378 -3.26854415887061 0.00108102307193188 0.0119905456904838
FBgn0085334 43.2621295875823 -1.29148773909934 0.395110712192467 -3.2686730560477 0.00108053077708054 0.0119905456904838
FBgn0038484 27.3441989271922 -1.37325038392715 0.420404286694877 -3.26649948011551 0.00108886007798727 0.0120618686158435
FBgn0039525 344.792072943554 0.456047497785095 0.139666724468612 3.26525519604052 0.00109365495222668 0.0120993516908278
FBgn0038043 371.508105001219 0.474837051882942 0.145439798400017 3.26483574033121 0.00109527572929193 0.0121016676584395
FBgn0052185 23.6343938829458 1.35099666868106 0.414355610947359 3.2604763468563 0.00111225243701523 0.0122734265057511
FBgn0030243 1768.09575424382 -0.355560906753183 0.109089415975305 -3.259352922319 0.00111666662706513 0.0123062977640828
FBgn0052280 365.075945682645 0.485846502693318 0.149096592355366 3.25860232630483 0.00111962490958987 0.0123230603014423
FBgn0033204 335.238701616489 -0.439093654629233 0.134866404904496 -3.25576747552641 0.00113086323338644 0.0124278647258681
FBgn0053181 303.823489734145 -0.53532872415874 0.164439733286266 -3.25547064240739 0.0011320459938072 0.0124278647258681
FBgn0002891 987.188000650564 0.344270345856602 0.105783354497926 3.25448505098553 0.00113598138595683 0.0124551207201967
FBgn0022702 336.120578189838 0.668515059628373 0.205459053555336 3.25376296668438 0.0011388726367703 0.0124708735474694
FBgn0261445 6659.47560733307 -0.282311154080355 0.0869390528471941 -3.24723061541229 0.0011653392269705 0.0127444113929146
FBgn0031263 1494.06794931178 0.349367429147445 0.107714477155396 3.24345843171501 0.00118088040430186 0.0128815121965447
FBgn0036354 1116.30401088617 -0.387396374577815 0.119437170175881 -3.24351601773 0.0011806417206645 0.0128815121965447
FBgn0040373 83.7901841032656 0.758716840247753 0.233965386922967 3.24285934011922 0.00118336617688771 0.0128922256678974
FBgn0050148 57.124222972352 -1.08481695810953 0.334674905974875 -3.24140513298887 0.00118942015060536 0.0129417365117898
FBgn0028491 168.903050221781 0.608266606957424 0.18812921380719 3.23323844632033 0.00122395356416966 0.0133006056516992
FBgn0050046 1082.25429457698 -0.329119783992419 0.101817550831805 -3.23244648200289 0.00122735123461064 0.0133206449184198
FBgn0010194 1164.96821703952 0.316187075856184 0.0978809317171336 3.23032351970181 0.00123650214721721 0.0134029954617451
FBgn0033844 4918.45849663471 -0.27337963152618 0.0846747427629755 -3.22858532078962 0.0012440414269882 0.0134676909027737
FBgn0039612 5765.08537782619 -0.324488214148858 0.10059276997352 -3.22576080004832 0.00125638311469203 0.0135841473207686
FBgn0032810 73.7684708071425 0.883763413029633 0.274327372844617 3.22156481821524 0.00127492620489187 0.0137620213043635
FBgn0033364 87.1792337521999 -0.722582803089705 0.22433818211759 -3.22095327807797 0.00127764975020682 0.0137620213043635
FBgn0062978 17.3918126747688 -1.61942650960446 0.502750606810037 -3.22113287914211 0.00127684932526598 0.0137620213043635
FBgn0010909 13383.5250008703 -0.307829164003763 0.095781109222162 -3.21388180303656 0.00130953567515377 0.0140877777650795
FBgn0025352 2395.83434916917 -0.30669528623743 0.0954480769858238 -3.21321598006612 0.00131257545290773 0.0140931931746509
FBgn0037917 672.811947451041 -0.404712436764346 0.125958893694233 -3.21305169404545 0.00131332649248263 0.0140931931746509
FBgn0052133 1960.08703250686 -0.361765778706425 0.112619612222449 -3.21228045068968 0.00131685756336977 0.0141134209354155
FBgn0004034 252.964425610448 0.603898606555635 0.188051487008103 3.21134714839886 0.00132114232186988 0.0141359805661907
FBgn0250876 304.509006092474 0.453801759939292 0.141322652559394 3.21110417700781 0.00132225990367214 0.0141359805661907
FBgn0085249 231.768191008007 -0.549486741251776 0.171413071474929 -3.20562916540553 0.0013476754635557 0.0143897502173432
FBgn0003328 806.079421880806 -0.362891131002028 0.113220841773202 -3.20516192353483 0.00134986518749654 0.0143952041263624
FBgn0052803 312.956971273801 0.472928792406137 0.147666025774598 3.20269195250118 0.00136149531340609 0.0145011935616694
FBgn0000064 7917.1647758766 0.268988669242013 0.0840436400518886 3.20058328120889 0.00137149728222179 0.0145896001213022
FBgn0260450 745.526966295958 0.402747508076093 0.125899477966136 3.19896090581426 0.00137923870569993 0.0146537703378825
FBgn0000527 136.818365835816 -0.625311034795131 0.195520016564304 -3.19819446511491 0.00138290989840913 0.0146575981222351
FBgn0002945 55.48841088399 -1.03115845148411 0.322421208102771 -3.19817191167968 0.00138301806401775 0.0146575981222351
FBgn0030532 2068.45613239014 -0.408216919107873 0.127674674080721 -3.19732101959221 0.00138710462185135 0.0146827592935228
FBgn0036194 915.389457703073 -0.347742178507235 0.108812331139116 -3.19579752466334 0.00139444930168171 0.0147423037146967
FBgn0014417 1355.20853632779 -0.340665399008155 0.106792451757697 -3.18997638317262 0.00142284420682624 0.0149870592497889
FBgn0016694 1207.75759620444 -0.505504554969977 0.15845813082413 -3.19014589116306 0.00142200988519682 0.0149870592497889
FBgn0039385 727.908647718411 0.361941907474287 0.113451413364704 3.19028116741727 0.00142134437645918 0.0149870592497889
FBgn0037369 284.711820398885 0.459968642229408 0.144320806739964 3.18712632377517 0.00143694000846987 0.0151042139316392
FBgn0039874 882.074789177122 -0.341478419881616 0.107146765622715 -3.18701565928764 0.00143748991931626 0.0151042139316392
FBgn0023537 1788.45971849447 -0.355396580671519 0.111610843665046 -3.18424777558438 0.00145130727070242 0.0152307326058782
FBgn0038874 103.792034605372 -0.746715402387343 0.234593886380522 -3.18301305250613 0.00145751043738446 0.0152771326285261
FBgn0000578 5449.5202851932 -0.333587477375713 0.104854099463492 -3.18144430291789 0.00146542697582725 0.0153413563989534
FBgn0020633 1870.51654035725 0.345607222843909 0.108734549534257 3.17844902401536 0.00148065251598499 0.0154235138511391
FBgn0026143 315.527943541867 -0.437680634517721 0.137691700645604 -3.17870018647122 0.00147937023517508 0.0154235138511391
FBgn0037074 2808.46342137088 -0.28739173539264 0.0904151487391843 -3.17857946815597 0.00147998642077363 0.0154235138511391
