5607
CCQ28366	1487302	1488315	1487210	1	1	1518
CCQ28367	1488517	1489425	1488315	1	1	1519
CCQ28368	1489569	1489982	1489425	2	1	1520
CCQ28369	1490588	1491205	1489982	1	1	1521
CCQ28370	1491487	1491879	1491205	2	1	1522
CCQ28371	1491968	1492081	1491879	2	1	1523
CCQ28372	1492033	1492146	1492081	2	1	1524
CCQ28373	1492202	1492387	1492146	2	1	1525
CCQ28374	1492511	1495186	1492387	2	1	1526
CCQ28375	1495663	1496310	1495186	1	1	1527
CCQ28376	1496468	1496629	1496310	2	1	1528
CCQ28377	1497048	1498679	1496629	1	1	1529
CCQ28378	1498765	1499685	1498679	1	1	1530
CCQ28379	1499700	1500608	1499685	1	1	1531
CCQ28380	1500620	1501633	1500608	1	1	1532
CCQ28381	1501630	1502634	1501633	1	1	1533
CCQ28382	1502687	1503016	1502634	2	1	1534
CCQ28383	1503051	1504511	1503016	2	1	1535
CCQ28384	1504882	1506090	1504511	2	1	1536
CCQ28385	1506435	1506731	1506090	2	1	1537
CCQ28386	1506940	1507674	1506731	1	1	1538
CCQ28387	1507714	1508112	1507674	2	1	1539
CCQ28388	1508217	1508756	1508112	2	1	1540
CCQ28389	1508786	1509529	1508756	2	1	1541
CCQ28390	1509886	1510524	1509529	1	1	1542
CCQ28391	1510570	1511700	1510524	2	1	1543
CCQ28392	1511991	1514462	1511700	2	1	1544
CCQ28393	1514555	1514746	1514462	2	1	1545
CCQ28394	1514743	1514931	1514746	2	1	1546
CCQ28395	1514972	1515130	1514931	1	1	1547
CCQ28396	1515558	1515692	1515130	1	1	1548
CCQ28397	1515681	1516019	1515692	2	1	1549
CCQ28398	1516031	1516264	1516019	2	1	1550
CCQ28399	1516480	1516899	1516264	2	1	1551
CCQ28400	1516979	1517233	1516899	1	1	1552
CCQ28401	1517230	1517655	1517233	1	1	1553
CCQ28402	1517753	1518640	1517655	1	1	1554
CCQ28403	1518681	1519106	1518640	1	1	1555
CCQ28404	1519380	1519946	1519106	1	1	1556
CCQ28405	1520381	1520560	1519946	2	1	1557
CCQ28406	1520781	1521827	1520560	1	1	1558
CCQ28407	1521840	1522214	1521827	1	1	1559
CCQ28408	1522211	1523032	1522214	1	1	1560
CCQ28409	1523259	1523456	1523032	1	1	1561
CCQ28410	1523607	1524656	1523456	1	1	1562
HUS2011_tRNA29-1	1524706	1524778	1524656	1	1	1563
HUS2011_tRNA30-1	1524789	1524862	1524778	1	1	1564
HUS2011_tRNA31-1	1524879	1524952	1524862	1	1	1565
CCQ28411	1525455	1525586	1524952	1	1	1566
CCQ28412	1525867	1526202	1525586	2	1	1567
CCQ28413	1526328	1526477	1526202	2	1	1568
CCQ28414	1526463	1528316	1526477	1	1	1569
CCQ28415	1528467	1528682	1528316	1	1	1570
CCQ28416	1528687	1529493	1528682	1	1	1571
CCQ28417	1529536	1530069	1529493	1	1	1572
CCQ28418	1530362	1530493	1530069	1	1	1573
CCQ28419	1530496	1530612	1530493	1	1	1574
CCQ28420	1530667	1531179	1530612	1	1	1575
CCQ28421	1531398	1531685	1531179	1	1	1576
CCQ28422	1532259	1532543	1531685	1	1	1577
CCQ28423	1532590	1532862	1532543	1	1	1578
CCQ28424	1532944	1533492	1532862	1	1	1579
CCQ28425	1533644	1535392	1533492	1	1	1580
CCQ28426	1535376	1535582	1535392	1	1	1581
CCQ28427	1535672	1537171	1535582	1	1	1582
CCQ28428	1537161	1538666	1537171	1	1	1583
CCQ28429	1538703	1539050	1538666	1	1	1584
CCQ28430	1539108	1540136	1539050	1	1	1585
CCQ28431	1540188	1540556	1540136	1	1	1586
CCQ28432	1540549	1540902	1540556	1	1	1587
CCQ28433	1540917	1541492	1540902	1	1	1588
CCQ28434	1541489	1541884	1541492	1	1	1589
CCQ28435	1541892	1542644	1541884	1	1	1590
CCQ28436	1542658	1543089	1542644	1	1	1591
CCQ28437	1543140	1543529	1543089	1	1	1592
CCQ28438	1543510	1546083	1543529	1	1	1593
CCQ28439	1546080	1546409	1546083	1	1	1594
CCQ28440	1546409	1547107	1546409	1	1	1595
CCQ28441	1547256	1547855	1547107	1	1	1596
CCQ28442	1547852	1548394	1547855	1	1	1597
CCQ28443	1548496	1548627	1548394	2	1	1598
CCQ28444	1548681	1548806	1548627	1	1	1599
CCQ28445	1548873	1552352	1548806	1	1	1600
CCQ28446	1552420	1553019	1552352	1	1	1601
CCQ28447	1553668	1554069	1553019	2	1	1602
CCQ28448	1554105	1554239	1554069	1	1	1603
CCQ28449	1554200	1556005	1554239	1	1	1604
CCQ28450	1556005	1556589	1556005	1	1	1605
CCQ28451	1557369	1557638	1556589	1	1	1606
CCQ28452	1557753	1557923	1557638	1	1	1607
CCQ28453	1558412	1558918	1557923	2	1	1608
CCQ28454	1558964	1559485	1558918	2	1	1609
CCQ28455	1559550	1559729	1559485	2	1	1610
CCQ28456	1560110	1560916	1559729	2	1	1611
CCQ28457	1560916	1562109	1560916	2	1	1612
CCQ28458	1562121	1563479	1562109	2	1	1613
CCQ28459	1563483	1565078	1563479	2	1	1614
CCQ28460	1565078	1566640	1565078	2	1	1615
CCQ28461	1566914	1567795	1566640	1	1	1616
CCQ28462	1567756	1568412	1567795	1	1	1617
CCQ28463	1568513	1569385	1568412	1	1	1618
CCQ28464	1569425	1570015	1569385	2	1	1619
CCQ28465	1570012	1570770	1570015	2	1	1620
CCQ28466	1570990	1572039	1570770	1	1	1621
CCQ28467	1572075	1572326	1572039	2	1	1622
CCQ28468	1572304	1572417	1572326	1	1	1623
CCQ28469	1572706	1575303	1572417	1	1	1624
CCQ28470	1575513	1576487	1575303	1	1	1625
CCQ28471	1576817	1576945	1576487	1	1	1626
CCQ28472	1576948	1577115	1576945	1	1	1627
CCQ28473	1577488	1580163	1577115	1	1	1628
CCQ28474	1580227	1580817	1580163	2	1	1629
CCQ28475	1580987	1581751	1580817	1	1	1630
CCQ28476	1581900	1582208	1581751	1	1	1631
CCQ28477	1582215	1583384	1582208	1	1	1632
CCQ28478	1583418	1583561	1583384	2	1	1633
CCQ28479	1583577	1584314	1583561	1	1	1634
CCQ28480	1584311	1584640	1584314	1	1	1635
CCQ28481	1584766	1584984	1584640	2	1	1636
CCQ28482	1585253	1586002	1584984	2	1	1637
CCQ28483	1586092	1586265	1586002	2	1	1638
CCQ28484	1586412	1588370	1586265	2	1	1639
CCQ28485	1588633	1590567	1588370	2	1	1640
CCQ28486	1590635	1591762	1590567	2	1	1641
CCQ28487	1591907	1592695	1591762	2	1	1642
CCQ28488	1593065	1593415	1592695	2	1	1643
CCQ28489	1593486	1594292	1593415	2	1	1644
CCQ28490	1594294	1595286	1594292	2	1	1645
CCQ28491	1595286	1596176	1595286	2	1	1646
CCQ28492	1596163	1597128	1596176	2	1	1647
CCQ28493	1597125	1598768	1597128	2	1	1648
CCQ28494	1599080	1599325	1598768	2	1	1649
CCQ28495	1599459	1600844	1599325	2	1	1650
CCQ28496	1601147	1602565	1600844	2	1	1651
CCQ28497	1602789	1603541	1602565	1	1	1652
CCQ28498	1603568	1604125	1603541	1	1	1653
CCQ28499	1604400	1605887	1604125	1	1	1654
CCQ28500	1605889	1607169	1605887	1	1	1655
CCQ28501	1607207	1608472	1607169	1	1	1656
CCQ28502	1608592	1609569	1608472	2	1	1657
CCQ28503	1609736	1610404	1609569	1	1	1658
CCQ28504	1610458	1610682	1610404	1	1	1659
CCQ28505	1610682	1611041	1610682	1	1	1660
CCQ28506	1611050	1611271	1611041	1	1	1661
CCQ28507	1611346	1611660	1611271	1	1	1662
CCQ28508	1611873	1613552	1611660	1	1	1663
CCQ28509	1613566	1614858	1613552	1	1	1664
CCQ28510	1614879	1615760	1614858	1	1	1665
CCQ28511	1615747	1616589	1615760	1	1	1666
CCQ28512	1616620	1617672	1616589	1	1	1667
CCQ28513	1617690	1618478	1617672	1	1	1668
CCQ28514	1618488	1619543	1618478	1	1	1669
CCQ28515	1619540	1621807	1619543	1	1	1670
CCQ28516	1621804	1622463	1621807	1	1	1671
CCQ28517	1622477	1623559	1622463	1	1	1672
CCQ28518	1623604	1624509	1623559	1	1	1673
CCQ28519	1624620	1625618	1624509	2	1	1674
CCQ28520	1625773	1627170	1625618	1	1	1675
CCQ28521	1627167	1628228	1627170	1	1	1676
CCQ28522	1628376	1629917	1628228	1	1	1677
CCQ28523	1629961	1630467	1629917	2	1	1678
CCQ28524	1630586	1631551	1630467	1	1	1679
CCQ28525	1631526	1632254	1631551	2	1	1680
CCQ28526	1632355	1632519	1632254	2	1	1681
CCQ28527	1632590	1633510	1632519	2	1	1682
CCQ28528	1633648	1634547	1633510	1	1	1683
CCQ28529	1634636	1634761	1634547	1	1	1684
CCQ28530	1634884	1636497	1634761	1	1	1685
CCQ28531	1636548	1637579	1636497	2	1	1686
CCQ28532	1637823	1638080	1637579	1	1	1687
CCQ28533	1638130	1639080	1638080	2	1	1688
CCQ28534	1639232	1639984	1639080	2	1	1689
CCQ28535	1640179	1640694	1639984	2	1	1690
CCQ28536	1640705	1642111	1640694	2	1	1691
CCQ28537	1642268	1643713	1642111	2	1	1692
CCQ28538	1643713	1645014	1643713	2	1	1693
CCQ28539	1645199	1646107	1645014	1	1	1694
CCQ28540	1646437	1647000	1646107	1	1	1695
CCQ28541	1647021	1648313	1647000	2	1	1696
CCQ28542	1648508	1649491	1648313	1	1	1697
CCQ28543	1649969	1651342	1649491	1	1	1698
CCQ28544	1651471	1652406	1651342	2	1	1699
CCQ28545	1652582	1653016	1652406	2	1	1700
CCQ28546	1653157	1654290	1653016	2	1	1701
CCQ28547	1654657	1658181	1654290	2	1	1702
CCQ28548	1658252	1658368	1658181	2	1	1703
CCQ28549	1658455	1658721	1658368	1	1	1704
CCQ28550	1658718	1659140	1658721	2	1	1705
CCQ28551	1659251	1660240	1659140	2	1	1706
CCQ28552	1660448	1663087	1660240	1	1	1707
CCQ28553	1663084	1663269	1663087	1	1	1708
CCQ28554	1663277	1663603	1663269	1	1	1709
CCQ28555	1663775	1664668	1663603	2	1	1710
CCQ28556	1664916	1666415	1664668	1	1	1711
CCQ28557	1666473	1668746	1666415	2	1	1712
CCQ28558	1668811	1668924	1668746	2	1	1713
CCQ28559	1668994	1671039	1668924	2	1	1714
CCQ28560	1671324	1672253	1671039	1	1	1715
CCQ28561	1672265	1672552	1672253	1	1	1716
CCQ28562	1672561	1673307	1672552	1	1	1717
CCQ28563	1673322	1673819	1673307	1	1	1718
CCQ28564	1673827	1674897	1673819	1	1	1719
CCQ28565	1674894	1675661	1674897	1	1	1720
CCQ28566	1675661	1676449	1675661	1	1	1721
CCQ28567	1676451	1677878	1676449	1	1	1722
CCQ28568	1677868	1678290	1677878	1	1	1723
CCQ28569	1678290	1679495	1678290	1	1	1724
CCQ28570	1679522	1680835	1679495	1	1	1725
CCQ28571	1680936	1681886	1680835	1	1	1726
CCQ28572	1681868	1682458	1681886	1	1	1727
CCQ28573	1682688	1683548	1682458	1	1	1728
CCQ28574	1683612	1685918	1683548	1	1	1729
CCQ28575	1686089	1686694	1685918	1	1	1730
CCQ28576	1686694	1687590	1686694	1	1	1731
CCQ28577	1687606	1689363	1687590	1	1	1732
CCQ28578	1689401	1690669	1689363	1	1	1733
CCQ28579	1690720	1691325	1690669	2	1	1734
CCQ28580	1691526	1695428	1691325	1	1	1735
CCQ28581	1695700	1696500	1695428	1	1	1736
CCQ28582	1696697	1698136	1696500	1	1	1737
CCQ28583	1698178	1699179	1698136	2	1	1738
CCQ28584	1699332	1699898	1699179	1	1	1739
CCQ28585	1700143	1700316	1699898	1	1	1740
CCQ28586	1700936	1702576	1700316	1	1	1741
CCQ28587	1702614	1703678	1702576	2	1	1742
CCQ28588	1703754	1705097	1703678	1	1	1743
CCQ28589	1705358	1706977	1705097	1	1	1744
CCQ28590	1707117	1707341	1706977	1	1	1745
CCQ28591	1707404	1707940	1707341	1	1	1746
CCQ28592	1707935	1708915	1707940	2	1	1747
CCQ28593	1709027	1710031	1708915	1	1	1748
CCQ28594	1710028	1710621	1710031	1	1	1749
CCQ28595	1710773	1710892	1710621	1	1	1750
CCQ28596	1710924	1711592	1710892	1	1	1751
CCQ28597	1711889	1712044	1711592	2	1	1752
CCQ28598	1712179	1713327	1712044	1	1	1753
CCQ28599	1713367	1714542	1713327	2	1	1754
CCQ28600	1714634	1715170	1714542	1	1	1755
CCQ28601	1715201	1717204	1715170	1	1	1756
CCQ28602	1717296	1717466	1717204	2	1	1757
CCQ28603	1717583	1717705	1717466	2	1	1758
CCQ28604	1717927	1718364	1717705	1	1	1759
CCQ28605	1718443	1719849	1718364	1	1	1760
CCQ28606	1720094	1721239	1719849	1	1	1761
CCQ28607	1721257	1722270	1721239	1	1	1762
CCQ28608	1722271	1723212	1722270	1	1	1763
CCQ28609	1723202	1723996	1723212	1	1	1764
CCQ28610	1724018	1725442	1723996	1	1	1765
CCQ28611	1725652	1726461	1725442	1	1	1766
CCQ28612	1727078	1727326	1726461	1	1	1767
CCQ28613	1727412	1727645	1727326	1	1	1768
CCQ28614	1727646	1728095	1727645	2	1	1769
CCQ28615	1728092	1728673	1728095	2	1	1770
CCQ28616	1728791	1729828	1728673	1	1	1771
CCQ28617	1730026	1730691	1729828	1	1	1772
CCQ28618	1730727	1732829	1730691	2	1	1773
CCQ28619	1733071	1734132	1732829	1	1	1774
CCQ28620	1734245	1735744	1734132	2	1	1775
CCQ28621	1735814	1735963	1735744	1	1	1776
CCQ28622	1736011	1736628	1735963	1	1	1777
CCQ28623	1736704	1736916	1736628	1	1	1778
CCQ28624	1737736	1739844	1736916	1	1	1779
CCQ28625	1739912	1744153	1739844	1	1	1780
CCQ28626	1744165	1744614	1744153	1	1	1781
CCQ28627	1744968	1745666	1744614	1	1	1782
CCQ28628	1745699	1745926	1745666	1	1	1783
CCQ28629	1745930	1746499	1745926	2	1	1784
CCQ28630	1746672	1747517	1746499	1	1	1785
CCQ28631	1747613	1748506	1747517	2	1	1786
CCQ28632	1748585	1749265	1748506	2	1	1787
CCQ28633	1749262	1749957	1749265	2	1	1788
CCQ28634	1749957	1751501	1749957	2	1	1789
CCQ28635	1751498	1755238	1751501	2	1	1790
CCQ28636	1755320	1756708	1755238	2	1	1791
CCQ28637	1757032	1758363	1756708	2	1	1792
CCQ28638	1758387	1758677	1758363	2	1	1793
CCQ28639	1758936	1759760	1758677	2	1	1794
CCQ28640	1760049	1763096	1759760	1	1	1795
CCQ28641	1763109	1763993	1763096	1	1	1796
CCQ28642	1763986	1764639	1763993	1	1	1797
CCQ28643	1764690	1764974	1764639	2	1	1798
CCQ28644	1765121	1766131	1764974	2	1	1799
CCQ28645	1766265	1767989	1766131	2	1	1800
CCQ28646	1768119	1768256	1767989	2	1	1801
CCQ28647	1768358	1768573	1768256	2	1	1802
CCQ28648	1768919	1769350	1768573	1	1	1803
CCQ28649	1769406	1770332	1769350	2	1	1804
CCQ28650	1770325	1771311	1770332	2	1	1805
CCQ28651	1771308	1772204	1771311	2	1	1806
CCQ28652	1772201	1773223	1772204	2	1	1807
CCQ28653	1773225	1774685	1773223	2	1	1808
CCQ28654	1774789	1775370	1774685	2	1	1809
CCQ28655	1775628	1778051	1775370	2	1	1810
CCQ28656	1778052	1779434	1778051	2	1	1811
CCQ28657	1779806	1780960	1779434	2	1	1812
CCQ28658	1781256	1782791	1780960	2	1	1813
CCQ28659	1782947	1784347	1782791	2	1	1814
CCQ28660	1784466	1784579	1784347	2	1	1815
CCQ28661	1784709	1787492	1784579	2	1	1816
CCQ28662	1787549	1789921	1787492	2	1	1817
CCQ28663	1789959	1791644	1789921	2	1	1818
CCQ28664	1791538	1791657	1791644	1	1	1819
CCQ28665	1791935	1793092	1791657	2	1	1820
CCQ28666	1793144	1794763	1793092	2	1	1821
CCQ28667	1795228	1795989	1794763	2	1	1822
CCQ28668	1796064	1796261	1795989	2	1	1823
CCQ28669	1796509	1798788	1796261	2	1	1824
CCQ28670	1799122	1800036	1798788	2	1	1825
CCQ28671	1800095	1800598	1800036	2	1	1826
CCQ28672	1800611	1801141	1800598	2	1	1827
CCQ28673	1801155	1803770	1801141	2	1	1828
CCQ28674	1803848	1804558	1803770	2	1	1829
CCQ28675	1804892	1805455	1804558	2	1	1830
CCQ28676	1806408	1807709	1805455	2	1	1831
CCQ28677	1807730	1807996	1807709	2	1	1832
CCQ28678	1808205	1809605	1807996	2	1	1833
CCQ28679	1809649	1813488	1809605	2	1	1834
CCQ28680	1814157	1815749	1813488	2	1	1835
CCQ28681	1815828	1816781	1815749	2	1	1836
CCQ28682	1817030	1818565	1816781	1	1	1837
CCQ28683	1818559	1819587	1818565	1	1	1838
CCQ28684	1819587	1820579	1819587	1	1	1839
CCQ28685	1820591	1821613	1820579	1	1	1840
CCQ28686	1821640	1822515	1821613	1	1	1841
CCQ28687	1822539	1822829	1822515	1	1	1842
CCQ28688	1822886	1823644	1822829	1	1	1843
CCQ28689	1823648	1824562	1823644	2	1	1844
CCQ28690	1824769	1826220	1824562	2	1	1845
CCQ28691	1826447	1827865	1826220	2	1	1846
CCQ28692	1828004	1828363	1827865	2	1	1847
CCQ28693	1828363	1829289	1828363	2	1	1848
CCQ28694	1829353	1830741	1829289	2	1	1849
CCQ28695	1830842	1831723	1830741	1	1	1850
CCQ28696	1832208	1832693	1831723	1	1	1851
CCQ28697	1832666	1832914	1832693	1	1	1852
CCQ28698	1832868	1832987	1832914	2	1	1853
CCQ28699	1833064	1834254	1832987	1	1	1854
CCQ28700	1834279	1834944	1834254	2	1	1855
CCQ28701	1835156	1835590	1834944	1	1	1856
CCQ28702	1835610	1835993	1835590	1	1	1857
CCQ28703	1836025	1836243	1835993	1	1	1858
CCQ28704	1836300	1837739	1836243	2	1	1859
CCQ28705	1837764	1839437	1837739	2	1	1860
CCQ28706	1839493	1839804	1839437	2	1	1861
CCQ28707	1839832	1841154	1839804	2	1	1862
CCQ28708	1841269	1841580	1841154	2	1	1863
CCQ28709	1841616	1841732	1841580	2	1	1864
CCQ28710	1841779	1842477	1841732	1	1	1865
CCQ28711	1842522	1843421	1842477	2	1	1866
CCQ28712	1843616	1844803	1843421	1	1	1867
CCQ28713	1845245	1846135	1844803	2	1	1868
CCQ28714	1846390	1846782	1846135	2	1	1869
CCQ28715	1847058	1847576	1846782	1	1	1870
CCQ28716	1847621	1849666	1847576	2	1	1871
CCQ28717	1849803	1850549	1849666	1	1	1872
CCQ28718	1850638	1851324	1850549	1	1	1873
CCQ28719	1851502	1851705	1851324	1	1	1874
CCQ28720	1851741	1853201	1851705	2	1	1875
CCQ28721	1853290	1854618	1853201	2	1	1876
CCQ28722	1854715	1855734	1854618	2	1	1877
CCQ28723	1855746	1856960	1855734	2	1	1878
CCQ28724	1857166	1857492	1856960	2	1	1879
CCQ28725	1857627	1857968	1857492	1	1	1880
CCQ28726	1858003	1858563	1857968	1	1	1881
CCQ28727	1858566	1859189	1858563	2	1	1882
CCQ28728	1859384	1859689	1859189	1	1	1883
CCQ28729	1859888	1862314	1859689	1	1	1884
CCQ28730	1862402	1864798	1862314	1	1	1885
CCQ28731	1864809	1864922	1864798	1	1	1886
CCQ28732	1865330	1865965	1864922	1	1	1887
CCQ28733	1865992	1866114	1865965	2	1	1888
CCQ28734	1866502	1867338	1866114	1	1	1889
CCQ28735	1867340	1867855	1867338	1	1	1890
CCQ28736	1867852	1868355	1867855	1	1	1891
CCQ28737	1868357	1868632	1868355	2	1	1892
CCQ28738	1868756	1877107	1868632	2	1	1893
CCQ28739	1877176	1878441	1877107	2	1	1894
CCQ28740	1878452	1878703	1878441	2	1	1895
CCQ28741	1878713	1879159	1878703	2	1	1896
CCQ28742	1879162	1879818	1879159	2	1	1897
CCQ28743	1879910	1880287	1879818	2	1	1898
CCQ28744	1880368	1880508	1880287	2	1	1899
CCQ28745	1880743	1881480	1880508	2	1	1900
CCQ28746	1881560	1882177	1881480	2	1	1901
CCQ28747	1882183	1882461	1882177	2	1	1902
CCQ28748	1882476	1883744	1882461	2	1	1903
CCQ28749	1883741	1885366	1883744	2	1	1904
CCQ28750	1885530	1885658	1885366	1	1	1905
CCQ28751	1886575	1888482	1885658	2	1	1906
CCQ28752	1888479	1889129	1888482	2	1	1907
CCQ28753	1889129	1889692	1889129	2	1	1908
CCQ28754	1889676	1890137	1889692	2	1	1909
CCQ28755	1890188	1890577	1890137	2	1	1910
CCQ28756	1890632	1891846	1890577	2	1	1911
CCQ28757	1891869	1892876	1891846	2	1	1912
CCQ28758	1893034	1895178	1892876	2	1	1913
CCQ28759	1895178	1896839	1895178	2	1	1914
CCQ28760	1896865	1897680	1896839	2	1	1915
CCQ28761	1898322	1898441	1897680	2	1	1916
CCQ28762	1898945	1899403	1898441	2	1	1917
CCQ28763	1899405	1899518	1899403	2	1	1918
CCQ28764	1899739	1900272	1899518	2	1	1919
CCQ28765	1900277	1900492	1900272	2	1	1920
CCQ28766	1900569	1900814	1900492	2	1	1921
CCQ28767	1900840	1901022	1900814	2	1	1922
CCQ28768	1901161	1903071	1901022	2	1	1923
CCQ28769	1903837	1904271	1903071	2	1	1924
CCQ28770	1904264	1904458	1904271	2	1	1925
CCQ28771	1904458	1904820	1904458	2	1	1926
CCQ28772	1904817	1905110	1904820	2	1	1927
CCQ28773	1905319	1905729	1905110	2	1	1928
CCQ28774	1905784	1906455	1905729	2	1	1929
CCQ28775	1906800	1907054	1906455	1	1	1930
CCQ28776	1907530	1908015	1907054	2	1	1931
CCQ28777	1908034	1908153	1908015	2	1	1932
CCQ28778	1908824	1908973	1908153	2	1	1933
CCQ28779	1909044	1909628	1908973	2	1	1934
CCQ28780	1909685	1909909	1909628	2	1	1935
CCQ28781	1910096	1910866	1909909	2	1	1936
CCQ28782	1910892	1911632	1910866	2	1	1937
CCQ28783	1911639	1912640	1911632	2	1	1938
CCQ28784	1912742	1912960	1912640	2	1	1939
CCQ28785	1912975	1913271	1912960	2	1	1940
CCQ28786	1913410	1913610	1913271	2	1	1941
CCQ28787	1913711	1914424	1913610	1	1	1942
CCQ28788	1914840	1915013	1914424	1	1	1943
CCQ28789	1915001	1915777	1915013	1	1	1944
CCQ28790	1915919	1916044	1915777	2	1	1945
CCQ28791	1916272	1916655	1916044	1	1	1946
CCQ28792	1916659	1917372	1916655	1	1	1947
CCQ28793	1917404	1917763	1917372	1	1	1948
CCQ28794	1917732	1917941	1917763	2	1	1949
CCQ28795	1918398	1918619	1917941	1	1	1950
CCQ28796	1918703	1919089	1918619	1	1	1951
CCQ28797	1919197	1921269	1919089	1	1	1952
CCQ28798	1921266	1921562	1921269	1	1	1953
CCQ28799	1921568	1922353	1921562	1	1	1954
CCQ28800	1922350	1923030	1922353	1	1	1955
CCQ28801	1923078	1923329	1923030	1	1	1956
CCQ28802	1923591	1924754	1923329	1	1	1957
CCQ28803	1924795	1925346	1924754	1	1	1958
CCQ28804	1925348	1926202	1925346	1	1	1959
CCQ28805	1926245	1926859	1926202	1	1	1960
CCQ28806	1927054	1928247	1926859	1	1	1961
CCQ28807	1928263	1928958	1928247	2	1	1962
CCQ28808	1929083	1930303	1928958	2	1	1963
CCQ28809	1930438	1931331	1930303	2	1	1964
CCQ28810	1931438	1932691	1931331	1	1	1965
CCQ28811	1933088	1933423	1932691	1	1	1966
CCQ28812	1933699	1934520	1933423	1	1	1967
CCQ28813	1934559	1934888	1934520	2	1	1968
CCQ28814	1934875	1935240	1934888	2	1	1969
CCQ28815	1935652	1936686	1935240	1	1	1970
CCQ28816	1936711	1938099	1936686	2	1	1971
CCQ28817	1938110	1939696	1938099	2	1	1972
CCQ28818	1940166	1941110	1939696	1	1	1973
CCQ28819	1941296	1942678	1941110	1	1	1974
CCQ28820	1942715	1943437	1942678	1	1	1975
CCQ28821	1943434	1943769	1943437	2	1	1976
CCQ28822	1943898	1944617	1943769	1	1	1977
CCQ28823	1944621	1945922	1944617	1	1	1978
CCQ28824	1945998	1946927	1945922	1	1	1979
CCQ28825	1946924	1948327	1946927	2	1	1980
CCQ28826	1948470	1950116	1948327	2	1	1981
CCQ28827	1950315	1951490	1950116	1	1	1982
CCQ28828	1951591	1953099	1951490	1	1	1983
CCQ28829	1953144	1954391	1953099	2	1	1984
CCQ28830	1954448	1955821	1954391	2	1	1985
CCQ28831	1955818	1957629	1955821	2	1	1986
CCQ28832	1958018	1958608	1957629	2	1	1987
CCQ28833	1958837	1959604	1958608	2	1	1988
CCQ28834	1959716	1960744	1959604	2	1	1989
CCQ28835	1960919	1962511	1960744	1	1	1990
CCQ28836	1962521	1963693	1962511	1	1	1991
CCQ28837	1963797	1964798	1963693	1	1	1992
CCQ28838	1964833	1965873	1964798	2	1	1993
CCQ28839	1966514	1966729	1965873	1	1	1994
CCQ28840	1966815	1967255	1966729	1	1	1995
CCQ28841	1967332	1967913	1967255	1	1	1996
CCQ28842	1967913	1968491	1967913	1	1	1997
CCQ28843	1968484	1970610	1968491	1	1	1998
CCQ28844	1970611	1971669	1970610	1	1	1999
CCQ28845	1971673	1972293	1971669	1	1	2000
CCQ28846	1972297	1972992	1972293	1	1	2001
CCQ28847	1972992	1973627	1972992	1	1	2002
CCQ28848	1973755	1973955	1973627	1	1	2003
CCQ28849	1974238	1975740	1973955	1	1	2004
CCQ28850	1975846	1976451	1975740	1	1	2005
CCQ28851	1976495	1977355	1976451	2	1	2006
CCQ28852	1977417	1978691	1977355	2	1	2007
CCQ28853	1978820	1979476	1978691	2	1	2008
CCQ28854	1979535	1979858	1979476	2	1	2009
CCQ28855	1979962	1981071	1979858	2	1	2010
CCQ28856	1981345	1981812	1981071	1	1	2011
CCQ28857	1981859	1982293	1981812	2	1	2012
CCQ28858	1982318	1982437	1982293	2	1	2013
CCQ28859	1982494	1982730	1982437	1	1	2014
CCQ28860	1982733	1983590	1982730	1	1	2015
CCQ28861	1983590	1985602	1983590	1	1	2016
CCQ28862	1985603	1986124	1985602	2	1	2017
CCQ28863	1986205	1987101	1986124	2	1	2018
CCQ28864	1987161	1987280	1987101	1	1	2019
CCQ28865	1987492	1988091	1987280	1	1	2020
CCQ28866	1988128	1989225	1988091	1	1	2021
CCQ28867	1989306	1989713	1989225	1	1	2022
CCQ28868	1989816	1990463	1989713	1	1	2023
CCQ28869	1990556	1995172	1990463	1	1	2024
CCQ28870	1995223	1995570	1995172	2	1	2025
CCQ28871	1995652	1995804	1995570	2	1	2026
CCQ28872	1995904	1996719	1995804	1	1	2027
CCQ28873	1996847	1997428	1996719	1	1	2028
CCQ28874	1997574	1998743	1997428	2	1	2029
CCQ28875	1998909	1999028	1998743	2	1	2030
CCQ28876	1999297	2000322	1999028	1	1	2031
CCQ28877	2000319	2001251	2000322	2	1	2032
CCQ28878	2001364	2002575	2001251	1	1	2033
CCQ28879	2002866	2004014	2002575	1	1	2034
CCQ28880	2004054	2004695	2004014	2	1	2035
CCQ28881	2004910	2006283	2004695	1	1	2036
CCQ28882	2006324	2007580	2006283	2	1	2037
HUS2011_tRNA32-1	2007888	2007961	2007580	1	1	2038
HUS2011_tRNA33-1	2007969	2008042	2007961	1	1	2039
CCQ28883	2008153	2008458	2008042	1	1	2040
CCQ28884	2008584	2010188	2008458	1	1	2041
CCQ28885	2010200	2011012	2010188	2	1	2042
CCQ28886	2011016	2011801	2011012	2	1	2043
CCQ28887	2011798	2012352	2011801	2	1	2044
CCQ28888	2012530	2013168	2012352	2	1	2045
CCQ28889	2013181	2015283	2013168	2	1	2046
CCQ28890	2015304	2015930	2015283	2	1	2047
CCQ28891	2015958	2016095	2015930	1	1	2048
CCQ28892	2016386	2016556	2016095	2	1	2049
CCQ28893	2017152	2018564	2016556	1	1	2050
CCQ28894	2018875	2019111	2018564	1	1	2051
CCQ28895	2019175	2020179	2019111	2	1	2052
CCQ28896	2020328	2020744	2020179	2	1	2053
CCQ28897	2020757	2021977	2020744	2	1	2054
